,Customer,clust,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
3541,CV64725,0,1,0,1,3,53,1,1,1,0,1,3,2,0,0,1,0.05707902662663944,0.5537652153909243,0.10548523206751055,0.3142857142857143,0.5454545454545454,0.4,0.375,0.15748124263951493
3542,RN56430,2,2,0,0,3,30,1,0,1,1,1,3,2,1,5,1,0.043544986113875146,0.4145687680659325,0.03375527426160337,0.45714285714285713,0.9696969696969697,0.2,0.25,0.1144434476756903
3543,PD32052,1,1,0,0,3,7,1,1,1,0,1,5,0,0,0,1,0.07441751053021177,0.5113471559596323,0.02531645569620253,0.08571428571428572,0.6767676767676768,0.0,0.125,0.1486940256006653
3544,YG87460,1,0,0,0,1,4,4,1,2,1,1,4,2,1,0,1,0.006714371450275062,0.0,0.04219409282700422,0.22857142857142856,0.5959595959595959,0.2,0.0,0.08450629153662746
3545,BN90616,0,4,0,0,0,52,1,0,0,1,1,5,2,0,0,1,0.08218768479333532,0.6312199317870395,0.046413502109704644,0.6571428571428571,0.8484848484848485,0.0,0.125,0.02353176763315426
3546,BH36973,0,3,0,0,1,46,1,0,2,1,1,3,1,0,0,1,0.01022194489481686,0.6341304847921105,0.029535864978902954,0.02857142857142857,0.18181818181818182,0.0,0.0,0.07011032786383307
3547,QN76156,0,3,0,0,1,45,1,0,1,1,1,5,3,2,0,2,0.012621296323780855,0.3075784399035817,0.05063291139240506,0.05714285714285714,0.37373737373737376,0.0,0.0,0.13832545372281346
3548,ZJ15114,2,1,0,0,3,25,1,1,1,1,0,2,3,1,0,1,0.04216922959411753,0.6099758954201299,0.02531645569620253,0.8571428571428571,0.32323232323232326,0.0,0.5,0.1443699887069888
3549,CM84035,0,0,0,2,1,53,1,1,0,2,0,2,2,2,0,1,0.1157205366972102,0.4169992298536722,0.16877637130801687,0.6,0.15151515151515152,0.2,0.125,0.08498363887540122
3550,TZ22914,1,3,0,0,4,2,0,1,2,0,1,5,0,0,5,0,0.0397018365747051,0.12942459067222772,0.029535864978902954,0.2,0.36363636363636365,0.0,0.25,0.09265833344610294
3551,MW80236,2,4,0,0,4,37,4,1,1,1,1,3,0,0,0,1,0.07395331734346927,0.0,0.0379746835443038,0.37142857142857144,0.18181818181818182,0.0,0.125,0.11610254432733735
3552,WO89464,0,3,1,0,0,50,1,1,2,0,1,5,0,0,5,1,0.008858565244857387,0.7863294025864914,0.02109704641350211,0.2,0.5656565656565656,0.0,0.0,0.07793600783402764
3553,MK56815,0,1,0,2,1,41,1,1,2,1,1,5,0,2,0,1,0.09447959129595168,0.5454836418919595,0.24472573839662448,0.9142857142857143,0.6363636363636364,0.0,0.625,0.1754841453404047
3554,LJ64287,2,2,0,0,3,30,4,1,1,2,1,3,2,2,5,1,0.028229382844782033,0.0,0.012658227848101266,1.0,0.7575757575757576,0.2,0.75,0.2677499181995357
3555,UK86050,0,0,0,0,3,40,1,0,2,0,1,5,0,0,0,0,0.07356196094052538,0.7660455486542443,0.016877637130801686,0.0,0.9191919191919192,0.0,0.125,0.06332014403457259
3556,TQ24692,2,3,0,0,3,27,1,1,2,1,2,7,1,3,0,1,0.08324830659988407,0.7622848341184825,0.046413502109704644,0.2,0.48484848484848486,0.0,0.125,0.07006735795184568
3557,QO16222,0,1,0,0,1,43,4,0,1,2,1,5,1,2,2,2,0.055087168692401614,0.0,0.569620253164557,0.37142857142857144,0.7474747474747475,0.4,0.0,0.804339522901823
3558,SU86402,3,0,0,1,3,19,0,0,1,1,1,5,0,1,5,1,0.05736094501610796,0.25880917374301116,0.09282700421940929,0.8285714285714286,0.46464646464646464,0.0,0.25,0.137670800798749
3559,CI95726,1,2,1,1,3,3,1,0,1,1,1,5,1,0,5,0,0.02145256323020429,0.8249267360798552,0.12236286919831224,0.02857142857142857,0.696969696969697,0.0,0.0,0.14928447736027836
3560,JE98863,2,0,0,1,0,33,1,0,1,1,2,6,0,0,0,2,0.02471761269113311,0.5872415758994209,0.15611814345991562,0.22857142857142856,0.04040404040404041,0.0,0.0,0.16255725057345474
3561,DD89544,3,0,0,1,0,21,1,1,1,1,0,0,0,0,2,1,0.2064028612184569,0.6494133885438234,0.7552742616033755,0.37142857142857144,0.1111111111111111,0.6,0.875,0.436056813153141
3562,HK28125,0,1,0,1,3,47,4,1,1,2,1,4,1,0,0,1,0.2755753153559149,0.0,0.10126582278481013,0.14285714285714285,0.15151515151515152,0.2,0.125,0.21150060179704272
3563,VT52978,1,2,0,2,3,10,1,1,1,0,0,1,0,2,0,1,0.13078428967180472,0.3286324401636311,0.18565400843881857,0.6857142857142857,0.15151515151515152,0.0,0.125,0.1741709271349841
3564,DU66620,2,2,0,0,1,28,2,1,1,1,1,4,3,2,5,1,0.03297020982146068,0.19068623038377291,0.0,0.8,0.29292929292929293,0.0,0.75,0.1011706744625139
3565,YC83239,1,4,0,1,0,1,4,0,1,2,1,4,3,3,5,1,0.01186439236950255,0.0,0.09282700421940929,0.4857142857142857,0.30303030303030304,0.0,0.0,0.2852232908242158
3566,VS40267,0,1,0,0,3,56,0,1,1,1,1,5,1,1,3,1,0.35556321965446364,0.2550784649083326,0.22784810126582278,0.34285714285714286,0.5959595959595959,0.0,0.125,0.19076189365145457
3567,WJ55369,0,0,0,1,3,50,1,1,2,1,1,5,0,2,0,1,0.0671529196627312,0.30255748592232523,0.1350210970464135,0.02857142857142857,0.98989898989899,0.0,0.625,0.13756718779333768
3568,MZ23183,1,3,0,0,0,14,4,1,1,2,1,5,0,2,0,1,0.028575459671081844,0.0,0.008438818565400843,0.2571428571428571,0.8888888888888888,0.0,0.875,0.15675041229269007
3569,DV58197,1,1,1,0,0,14,1,0,0,1,1,5,1,3,5,1,0.07808541342462334,0.6291395365119372,0.03375527426160337,0.4,0.9494949494949495,0.0,0.125,0.05505575190194407
3570,RZ97514,3,3,0,0,4,16,4,0,1,1,1,3,2,0,0,1,0.06878297307438334,0.0,0.02109704641350211,0.14285714285714285,0.1717171717171717,0.0,0.125,0.10946615772074915
3571,ET90029,2,0,0,1,2,26,2,0,2,1,1,4,1,3,4,2,0.2914093662941106,0.1428071333553375,0.3080168776371308,0.17142857142857143,0.09090909090909091,0.0,0.125,0.1196693961238776
3572,SD21312,1,2,1,2,1,7,1,1,1,2,1,4,1,1,4,1,0.050250500284726024,0.6685170182334643,0.3924050632911392,0.9428571428571428,0.24242424242424243,0.0,0.0,0.25546666306568955
3573,FG31425,2,0,0,0,1,37,1,0,1,1,2,7,3,0,0,1,0.007771373000056663,0.37818185455236497,0.008438818565400843,0.7142857142857143,0.1414141414141414,0.0,0.0,0.12612725874607153
3574,FA15338,0,0,0,0,3,57,2,1,1,1,1,4,3,1,5,1,0.14333304061256505,0.20981986577449716,0.0379746835443038,1.0,0.20202020202020202,0.0,0.125,0.11610254432733735
3575,HD53787,3,1,0,1,1,22,2,0,1,1,1,3,3,1,5,0,0.13773170484166514,0.28524419639731546,0.10548523206751055,0.6571428571428571,0.30303030303030304,0.0,0.125,0.14264809075369014
3576,ME11422,2,1,0,0,1,26,4,1,1,1,1,5,2,0,0,2,0.03913936501234329,0.0,0.046413502109704644,0.42857142857142855,0.18181818181818182,0.2,0.25,0.19751288996344826
3577,QN36109,0,2,0,0,4,56,1,0,0,2,1,5,0,1,3,1,0.032624772878258546,0.8515617967413809,0.24050632911392406,0.2,0.1111111111111111,0.8,0.0,0.030444746044635033
3578,UL80763,0,3,1,1,2,55,1,0,1,1,1,4,1,0,0,1,0.02599181757483707,0.3739110430981887,0.16033755274261605,0.2571428571428571,0.1717171717171717,0.0,0.0,0.16421634722510178
3579,DH61947,2,3,0,1,0,26,4,1,0,1,1,4,3,2,5,1,0.011851489091960302,0.0,0.0759493670886076,0.0,0.4444444444444444,0.0,0.0,0.058342591043683126
3580,QX54905,3,2,1,0,1,15,4,0,1,1,0,2,1,0,0,1,0.06512130961737554,0.0,0.02109704641350211,0.45714285714285713,0.7777777777777778,0.0,0.125,0.10946615772074915
3581,XQ39498,2,3,0,2,3,26,1,1,1,0,1,3,0,0,0,1,0.35628331545847725,0.5766995729188545,0.2109704641350211,0.6857142857142857,0.31313131313131315,0.0,0.125,0.26140238204822497
3582,FQ51281,3,3,0,0,0,16,1,0,0,1,1,5,1,1,0,0,0.07703323896164356,0.9525909922885348,0.029535864978902954,0.08571428571428572,0.12121212121212122,0.2,0.125,0.030314488638288548
3583,NA45983,2,0,0,0,1,25,1,1,0,0,2,6,0,0,0,2,0.012032884381558822,0.3887738670347366,0.05485232067510549,0.08571428571428572,0.898989898989899,0.0,0.0,0.05021050875821723
3584,LC23144,0,1,0,0,3,44,2,0,1,1,1,5,2,3,3,1,0.08081184804257284,0.13872635800802152,0.20253164556962025,0.02857142857142857,0.7878787878787878,0.0,0.5,0.1902195712487704
3585,SG54382,0,0,0,1,0,46,1,1,1,1,0,2,0,1,0,1,0.0828780301596837,0.2596893409747852,0.06329113924050633,0.6,0.8787878787878788,0.4,0.125,0.12605712423721965
3586,XH54129,2,1,0,2,3,32,1,0,2,1,1,5,3,1,0,1,0.03509575208727031,0.7220671927666257,0.24050632911392406,0.02857142857142857,0.46464646464646464,0.0,0.0,0.19098549390929356
3587,QD28391,3,4,0,0,1,20,1,1,0,1,1,4,1,1,0,1,0.06788672397718562,0.8431802042388054,0.004219409282700422,0.5428571428571428,0.6363636363636364,0.0,0.125,0.02644540888278156
3588,HX55735,3,2,1,0,0,19,4,0,1,2,1,5,0,3,5,1,0.03150033238549067,0.0,0.05063291139240506,1.0,0.5252525252525253,0.6,0.5,0.12107983428227849
3589,AI49712,1,4,0,0,3,10,4,0,1,2,1,3,2,2,0,0,0.008546145871594493,0.0,0.046413502109704644,0.8857142857142857,1.0,0.0,0.0,0.11942073763063145
3590,YM53951,2,3,0,1,1,32,1,1,2,0,0,1,0,0,0,1,0.050455196436406884,0.3948950300557106,0.06751054852320675,0.8285714285714286,0.48484848484848486,0.0,0.5,0.09602322375288332
3591,JO77924,3,3,0,1,3,18,1,1,0,1,1,5,1,0,3,1,0.0996241436364841,0.6638361288644843,0.270042194092827,0.05714285714285714,0.7575757575757576,0.0,0.5,0.014862650969936194
3592,EZ20115,0,1,0,0,0,58,1,1,2,1,1,5,0,0,0,1,0.29974450459836866,0.3530670827457217,0.05485232067510549,0.4,0.7171717171717171,0.0,0.125,0.0779150009052567
3593,DD88614,1,1,0,1,2,10,1,0,0,1,0,2,2,0,0,1,0.06384328299674741,0.6774787209569818,0.11392405063291139,0.9428571428571428,0.8787878787878788,0.0,0.25,0.0011629897687750559
3594,BO21461,3,1,0,0,1,21,1,1,0,2,1,5,3,2,0,1,0.011811655681400864,0.9889779058021024,0.05063291139240506,0.4,0.3333333333333333,0.2,0.0,0.037526220583831406
3595,EX13440,0,3,0,0,3,51,4,1,1,2,0,0,2,1,3,1,0.34008138061703264,0.0,0.19831223628691982,0.8285714285714286,0.7474747474747475,0.0,0.125,0.26873943627886593
3596,UB87714,3,3,0,1,4,16,1,1,0,0,1,4,0,1,3,1,0.09541167393258515,0.7289885078164852,0.26582278481012656,1.0,0.8888888888888888,0.4,0.625,0.08073476320778596
3597,VW84197,2,3,0,0,0,36,1,0,0,1,1,5,1,1,0,1,0.24615616407310076,0.2638301277242676,0.0379746835443038,0.6285714285714286,0.797979797979798,0.2,0.125,0.05105064315761368
3598,HP56518,1,3,1,0,0,1,1,1,1,0,1,5,0,0,0,1,0.044825518243292194,0.6781088406797291,0.03375527426160337,0.02857142857142857,0.7878787878787878,0.0,1.0,0.1144434476756903
3599,SP81997,3,4,0,1,4,24,1,0,0,1,1,5,2,1,0,0,0.07190365295181042,0.4128284374031066,0.14767932489451477,0.8285714285714286,0.16161616161616163,0.0,0.25,0.014179502715234547
3600,VH66357,2,1,0,0,1,34,1,1,2,1,1,5,3,0,0,2,0.010705461288634319,0.3965353417149258,0.0379746835443038,0.2571428571428571,0.35353535353535354,0.0,0.0,0.09664785912513274
3601,IM30965,2,3,0,0,3,30,1,1,1,2,0,2,3,0,0,2,0.007946499697436545,0.7188165751492783,0.016877637130801686,0.17142857142857143,0.6161616161616161,0.0,0.0,0.1078070610691021
3602,TQ37204,0,3,0,0,3,57,1,0,2,1,1,4,1,1,3,1,0.08266657004182999,0.591182324641682,0.1940928270042194,0.8285714285714286,0.5757575757575758,0.0,0.75,0.16605560345392553
3603,NN54114,0,0,0,0,0,57,4,1,1,2,1,5,0,1,0,1,0.037056119763511204,0.0,0.0379746835443038,0.37142857142857144,0.48484848484848486,0.0,1.0,0.1741709271349841
3604,BI27443,2,0,0,1,1,33,1,0,2,0,1,3,1,0,3,1,0.03682490210061395,0.3643492263530071,0.26582278481012656,0.9714285714285714,0.20202020202020202,0.0,0.0,0.1933240169088204
3605,WL86517,0,2,0,1,2,52,1,0,1,1,1,5,2,3,5,1,0.025985757057609304,0.9330172732819235,0.16033755274261605,0.2,0.26262626262626265,0.0,0.0,0.16421634722510178
3606,HW40931,0,3,0,1,1,51,1,0,1,1,2,6,3,3,0,2,0.10975255346230356,0.3461857752973065,0.12658227848101267,0.22857142857142856,0.7777777777777778,0.2,0.125,0.22643247166186617
3607,NN44758,2,0,1,2,3,29,1,0,1,1,1,4,1,2,5,2,0.0340330142723995,0.7617147257979016,0.2320675105485232,0.42857142857142855,0.8080808080808081,0.0,0.0,0.1924209903031016
3608,NQ18750,2,3,0,2,1,31,4,1,1,2,1,3,1,2,5,2,0.33992593976890473,0.0,0.189873417721519,0.9714285714285714,0.13131313131313133,0.0,0.125,0.2637621463239248
3609,GC34791,0,2,0,0,3,46,0,1,1,1,1,5,1,0,5,1,0.09040844565180374,0.17112251327752273,0.004219409282700422,0.2,0.45454545454545453,0.0,0.125,0.10282977111416096
3610,SY22123,0,1,0,1,1,49,2,0,1,2,1,5,0,0,0,1,0.054065756587236766,0.29544613476560544,0.10126582278481013,0.5714285714285714,0.8383838383838383,0.0,0.75,0.1409889941020431
3611,DY17416,0,3,0,1,1,54,1,1,2,2,1,5,1,0,5,1,0.05076316229503034,0.49548414198697754,0.0759493670886076,0.42857142857142855,0.8383838383838383,0.0,0.5,0.09914452479797863
3612,KE57057,0,1,0,0,3,46,4,0,1,2,0,2,1,0,0,2,0.004940929722188399,0.0,0.02109704641350211,0.2571428571428571,0.10101010101010101,0.2,0.0,0.16421634722510178
3613,AT24793,1,3,0,2,1,4,1,1,1,1,2,8,2,2,4,1,0.06097601683155555,0.2535681779538112,0.47257383966244726,0.2857142857142857,0.6565656565656566,0.0,0.0,0.2869894994469835
3614,SL71998,1,3,0,0,1,6,1,1,1,1,1,3,2,3,5,2,0.011049750657059492,0.6323501465278403,0.04219409282700422,0.08571428571428572,0.7272727272727273,0.0,0.0,0.13740192897796363
3615,AP66226,3,2,0,0,0,22,2,1,1,1,1,5,0,3,0,1,0.03170293276774371,0.1850851661815745,0.02109704641350211,0.42857142857142855,0.5151515151515151,0.8,0.25,0.10946615772074915
3616,HI91534,3,1,0,0,1,23,1,0,2,0,1,5,2,3,3,2,0.03283296014094702,0.9150238545323611,0.22362869198312235,0.05714285714285714,0.16161616161616163,0.0,0.0,0.13577863977980073
3617,TK61994,0,3,0,1,1,44,0,0,0,1,1,4,0,0,0,1,0.05165945549287683,0.1869355177483722,0.08016877637130802,0.2857142857142857,0.6363636363636364,0.0,0.5,0.006254073360956183
3618,CW35098,0,4,0,1,1,49,4,1,1,2,1,5,0,1,5,1,0.01719196972185429,0.0,0.12658227848101267,0.08571428571428572,0.7878787878787878,0.0,0.0,0.22643247166186617
3619,WX30852,0,0,0,0,0,48,1,0,0,1,1,3,3,0,0,1,0.009112106764235963,0.6983226813094487,0.02109704641350211,0.6857142857142857,0.20202020202020202,0.0,0.0,0.007226870511198865
3620,SK69036,2,1,0,2,0,36,1,1,1,0,1,3,0,1,0,2,0.14592734595339846,0.2571288544823516,0.24050632911392406,0.6,0.4444444444444444,0.0,0.125,0.19573918360639572
3621,YI79084,1,2,0,1,2,5,1,1,1,2,1,3,1,0,5,1,0.022162369447757815,0.33744411438173255,0.14345991561181434,0.37142857142857144,0.9797979797979798,0.0,0.0,0.18722088124832834
3622,KF46546,2,0,0,0,0,26,1,0,0,1,1,4,0,0,0,1,0.04778915066299127,0.7585941328852482,0.046413502109704644,0.05714285714285714,0.7171717171717171,0.0,0.625,0.025491212971164922
3623,GA71186,0,2,0,0,3,51,1,1,2,1,1,4,0,0,3,1,0.1420479958483406,0.8340784749102329,0.21518987341772153,0.5714285714285714,0.3434343434343434,0.0,0.125,0.1809760013566931
3624,KL65897,2,1,0,1,0,37,4,0,0,1,1,4,0,1,5,1,0.054445214546719016,0.0,0.10970464135021098,0.08571428571428572,0.8282828282828283,0.0,0.25,0.03270331648522873
3625,CF15086,2,1,0,1,1,23,1,1,0,1,1,5,1,1,0,1,0.023826210809103486,0.7638951400766145,0.14767932489451477,0.6,0.8181818181818182,0.0,0.0,0.047811158436409124
3626,HG40729,2,3,0,2,1,24,4,1,1,2,1,5,0,1,0,2,0.11515663627874047,0.0,0.22362869198312235,0.6285714285714286,0.3939393939393939,0.0,0.125,0.28367130614368935
3627,VP55618,0,1,0,1,1,50,1,1,1,0,0,2,0,1,0,1,0.05101473186083767,0.32336143867334793,0.0759493670886076,0.45714285714285713,0.2727272727272727,0.2,1.0,0.1310344141921608
3628,ZL23478,2,1,0,1,0,24,1,0,2,1,0,2,0,0,0,2,0.3875083336586728,0.8570528400396076,0.1308016877637131,0.14285714285714285,0.08080808080808081,0.0,0.125,0.08221094030584729
3629,EY75197,1,0,0,2,0,13,4,0,1,2,1,5,2,0,3,1,0.04561020580279244,0.0,0.4092827004219409,0.14285714285714285,0.5959595959595959,0.0,0.0,0.39317168515239465
3630,SF11920,0,0,0,0,1,41,1,0,2,1,0,0,0,3,5,1,0.04555281297777225,0.3951450775647373,0.0379746835443038,0.9142857142857143,0.1717171717171717,0.0,0.5,0.09804023767083533
3631,DY57308,1,1,0,0,0,6,1,0,2,1,1,3,0,1,3,2,0.08519434228984539,0.22377251677818785,0.21518987341772153,0.3142857142857143,0.5959595959595959,0.0,0.875,0.14505063276268187
3632,HP73832,1,1,0,1,1,5,1,0,1,1,1,3,1,3,0,1,0.023315746315337848,0.20220841959972394,0.14767932489451477,0.45714285714285713,0.30303030303030304,0.4,0.0,0.17738780942947102
3633,WP58797,0,3,0,0,0,44,0,1,1,1,1,5,2,3,3,0,0.02503799121832697,0.19248657244876527,0.189873417721519,0.8,0.6161616161616161,0.0,0.0,0.17583002378663115
3634,ZM33786,2,0,0,0,3,25,0,0,0,1,1,4,2,2,3,1,0.43293575923219435,0.17777377701763336,0.19831223628691982,0.0,0.6464646464646465,0.0,0.125,0.040149477750713904
3635,LY19199,1,3,0,0,0,15,1,1,0,0,0,2,0,1,5,1,0.03582978349980248,0.8037027035136676,0.004219409282700422,0.7428571428571429,0.3333333333333333,0.2,0.25,0.02878937060851957
3636,IX60436,3,0,0,0,0,18,1,1,1,1,2,6,1,1,0,1,0.011732697897028565,0.651113711605205,0.05063291139240506,0.22857142857142856,0.1919191919191919,0.4,0.0,0.12107983428227849
3637,UK29448,1,3,0,0,0,0,4,1,1,2,1,4,0,0,5,1,0.006993376458287697,0.0,0.05063291139240506,0.8285714285714286,0.1414141414141414,0.0,0.0,0.18163686206739582
3638,QA49556,3,4,0,0,4,20,1,1,1,2,1,4,3,3,0,1,0.04055417671542222,0.23405447034936638,0.02109704641350211,0.4857142857142857,0.3434343434343434,0.0,0.25,0.10946615772074915
3639,ST78006,1,3,0,0,3,0,4,0,0,1,1,4,3,2,0,1,0.033112403490495906,0.0,0.008438818565400843,0.3142857142857143,0.10101010101010101,0.2,0.25,0.048125125195476536
3640,KD63903,0,0,0,0,1,43,4,1,1,1,1,3,2,2,3,1,0.08214258885272606,0.0,0.24050632911392406,0.17142857142857143,0.32323232323232326,0.0,0.5,0.19573918360639572
3641,GV62858,2,1,0,2,0,39,1,0,1,1,1,5,0,3,0,1,0.026943362708313927,0.3869935287704664,0.1729957805907173,0.45714285714285713,0.08080808080808081,0.0,0.0,0.17363296193488134
3642,DN66715,0,1,1,0,4,46,1,0,1,1,1,5,1,0,0,2,0.04032566787132235,0.9714945839709545,0.012658227848101266,0.14285714285714285,0.8080808080808081,0.0,0.625,0.10614796441745504
3643,LU30834,2,3,0,0,0,38,1,0,1,0,1,5,0,2,3,2,0.15145172922381223,0.7806083155799602,0.24472573839662448,0.6285714285714286,0.9191919191919192,0.4,0.125,0.26235191382437967
3644,HN35280,2,0,0,0,0,28,1,1,1,0,1,5,1,3,5,1,0.006737990374931228,0.8224062571888658,0.0,0.6857142857142857,0.2727272727272727,0.0,0.0,0.1011706744625139
3645,DG21323,2,1,0,0,3,28,4,0,1,2,1,5,2,1,0,1,0.03513016273910699,0.0,0.012658227848101266,0.8285714285714286,0.36363636363636365,0.0,1.0,0.2100259434637079
3646,KD16729,1,2,0,1,1,14,1,1,2,1,1,4,0,1,5,1,0.058308652693131145,0.21148018123443454,0.10548523206751055,0.17142857142857143,0.98989898989899,0.0,0.875,0.13526745239965554
3647,WO17738,1,3,0,2,3,3,1,0,1,2,0,2,1,0,0,0,0.08375370483666277,0.36651963873135895,0.21518987341772153,0.6,0.5050505050505051,0.0,0.75,0.21222028543388444
3648,VB22338,0,2,0,0,3,45,1,1,2,2,2,8,3,0,3,2,0.027172833992888248,0.31848051129714644,0.19831223628691982,0.2,0.31313131313131315,0.0,0.0,0.1404180173719593
3649,JU66696,2,1,0,1,4,36,4,0,1,1,0,1,2,1,4,0,0.09717125685679193,0.0,0.29535864978902954,0.42857142857142855,0.9090909090909091,0.0,0.875,0.21730744007780736
3650,AE60813,2,3,0,0,1,32,1,0,0,1,1,5,3,1,0,1,0.038009547212398506,0.7510426981126413,0.008438818565400843,0.2857142857142857,0.6767676767676768,0.2,0.75,0.03499402708441618
3651,AS99827,2,3,0,0,0,26,4,0,1,2,1,3,0,1,0,1,0.031507825627304344,0.0,0.004219409282700422,0.42857142857142855,0.9595959595959596,0.0,0.625,0.19606521891102333
3652,XQ80738,0,3,0,0,3,50,1,0,2,1,1,3,1,0,0,1,0.01224657139182196,0.7202768526019944,0.046413502109704644,0.6857142857142857,0.5858585858585859,0.0,0.0,0.0650176567235434
3653,KX82226,2,0,0,1,3,36,2,1,1,2,1,5,3,2,5,1,0.015807492977320304,0.13514567767875896,0.1308016877637131,0.4,0.24242424242424243,0.0,0.0,0.15260267066357247
3654,MA43940,2,3,0,0,3,28,1,1,1,1,2,8,2,1,4,1,0.09143351666167271,0.7592342545083566,0.23628691983122363,0.6571428571428571,0.7777777777777778,0.0,0.25,0.19408008695474868
3655,JL93248,2,3,0,0,3,26,0,0,1,0,1,5,0,1,0,2,0.06629867997652558,0.1888758864184195,0.012658227848101266,0.6,0.9090909090909091,0.0,0.125,0.10614796441745504
3656,PY98628,1,0,1,1,3,0,4,1,1,2,1,4,0,0,5,1,0.04508238078345686,0.0,0.0759493670886076,0.6,0.5353535353535354,0.2,0.75,0.14079551508955993
3657,GX32768,0,3,0,0,0,47,4,0,1,2,0,1,0,0,0,1,0.07035741140471194,0.0,0.05485232067510549,0.02857142857142857,0.5252525252525253,0.2,0.125,0.278998176649669
3658,AM89558,1,2,1,0,1,0,3,1,1,1,0,2,1,0,5,1,0.03363167294712662,0.2680709334773607,0.02109704641350211,0.2,0.43434343434343436,0.2,0.5,0.10946615772074915
3659,EL41362,2,1,0,0,1,24,1,0,1,1,1,4,2,0,0,2,0.042137195477242574,0.9985797301487283,0.02109704641350211,0.4857142857142857,0.12121212121212122,0.0,0.25,0.16179800543130937
3660,XK91603,0,1,0,0,1,48,1,0,1,2,1,4,1,0,0,1,0.007125709376996108,0.24190596213280524,0.012658227848101266,0.22857142857142856,0.1111111111111111,0.0,0.0,0.10614796441745504
3661,MG77033,2,1,0,0,1,30,1,1,0,1,0,2,0,0,0,0,0.04451527945123112,0.46979926185975335,0.03375527426160337,0.7428571428571429,0.21212121212121213,0.0,0.25,0.04148089140737118
3662,OM70085,0,3,0,1,0,54,4,0,1,2,1,4,1,0,0,1,0.08214093429856098,0.0,0.09282700421940929,0.8285714285714286,0.13131313131313133,0.0,0.125,0.16711209546298622
3663,NB57112,0,3,0,0,0,38,4,0,1,2,1,4,1,0,4,1,0.07622124263724019,0.0,0.23628691983122363,0.6857142857142857,0.08080808080808081,0.2,0.625,0.2911372410761011
3664,WH60140,1,0,0,0,0,7,4,1,1,2,1,4,1,2,5,2,0.005633174891923811,0.0,0.03375527426160337,0.6285714285714286,0.1111111111111111,0.0,0.0,0.17168228215751352
3665,FV92759,2,3,1,0,1,38,4,0,1,0,1,5,0,1,0,2,0.0013059857687833956,0.0,0.02109704641350211,0.45714285714285713,0.35353535353535354,0.8,0.0,0.10946615772074915
3666,YW85018,0,2,1,0,0,43,1,1,1,1,1,3,1,0,5,1,0.011205774331305346,0.2679509106730279,0.04219409282700422,0.11428571428571428,0.41414141414141414,0.0,0.0,0.1177616409789844
3667,BY84257,3,0,0,0,1,22,4,1,1,2,2,6,3,1,0,1,0.005914555108562869,0.0,0.04219409282700422,0.8,0.15151515151515152,0.0,0.0,0.2581997887236503
3668,JT69863,2,0,0,0,0,39,2,1,1,1,1,4,2,1,5,1,0.006289009566367322,0.16261089607025334,0.012658227848101266,0.37142857142857144,0.8484848484848485,0.0,0.0,0.10614796441745504
3669,OE15600,0,1,0,0,1,52,1,1,0,2,1,5,1,2,5,1,0.007945265223135572,0.9118632540182635,0.016877637130801686,0.14285714285714285,0.5050505050505051,0.0,0.0,0.04826828173264445
3670,BU81591,2,1,0,1,1,30,4,1,1,1,0,0,0,2,0,0,0.10138950771240529,0.0,0.12236286919831224,0.9428571428571428,0.7575757575757576,0.0,0.125,0.14928447736027836
3671,XL44677,1,1,1,0,0,3,3,1,1,0,1,3,0,0,0,0,0.004945313284921564,0.2590992288534822,0.008438818565400843,0.6,0.12121212121212122,0.0,0.0,0.10448886776580799
3672,No73821,1,3,0,1,3,7,1,1,1,2,1,3,1,1,3,1,0.1012857578352409,0.4458547123953551,0.29535864978902954,0.7714285714285715,0.0707070707070707,0.0,1.0,0.22134856297141314
3673,VJ24328,2,3,0,0,3,37,1,1,1,1,1,4,0,0,0,1,0.008609314960537936,0.5303107590442184,0.029535864978902954,0.8,0.7171717171717171,0.8,0.0,0.11278435102404324
3674,XW63353,2,3,1,1,3,28,1,1,1,1,1,5,1,0,5,1,0.058837892543806926,0.569908282573689,0.0970464135021097,0.9428571428571428,0.7070707070707071,0.0,0.75,0.20700752023682017
